delivery_from,english_wind_generated,scottish_wind_generated,total_wind_generated
2019-06-06 07:30:00+00:00,1127.226,1180.738,2307.964
2019-06-06 08:00:00+00:00,998.82,1216.744,2215.564
2019-06-06 08:30:00+00:00,947.102,1211.788,2158.89
2019-06-06 09:00:00+00:00,980.07,1168.7,2148.77
2019-06-06 09:30:00+00:00,1039.088,1167.43,2206.518
2019-06-06 10:00:00+00:00,1054.296,1150.352,2204.648
2019-06-06 10:30:00+00:00,896.274,1244.606,2140.88
2019-06-06 11:00:00+00:00,876.798,1205.744,2082.542
2019-06-06 11:30:00+00:00,946.796,1356.836,2303.632
2019-06-06 12:00:00+00:00,1167.372,1427.672,2595.044
2019-06-06 12:30:00+00:00,1234.912,1468.996,2703.908
2019-06-06 13:00:00+00:00,1291.57,1482.906,2774.476
2019-06-06 13:30:00+00:00,1310,1437.614,2747.614
2019-06-06 14:00:00+00:00,1317.092,1403.352,2720.444
2019-06-06 14:30:00+00:00,1308.47,1386.974,2695.444
2019-06-06 15:00:00+00:00,1182.904,1365.552,2548.456
2019-06-06 15:30:00+00:00,1128.466,1404.5,2532.966
2019-06-06 16:00:00+00:00,1167.038,1496.754,2663.792
2019-06-06 16:30:00+00:00,1083.39,1524.32,2607.71
2019-06-06 17:00:00+00:00,1034.892,1443.174,2478.066
2019-06-06 17:30:00+00:00,1028.22,1274.324,2302.544
2019-06-06 18:00:00+00:00,1002.578,1246.786,2249.364
2019-06-06 18:30:00+00:00,912.632,1168.5,2081.132
2019-06-06 19:00:00+00:00,849.83,1022.55,1872.38
2019-06-06 19:30:00+00:00,845.27,916.892,1762.162
2019-06-06 20:00:00+00:00,912.886,900.228,1813.114
2019-06-06 20:30:00+00:00,939.474,772.654,1712.128
2019-06-06 21:00:00+00:00,969.228,739.018,1708.246
2019-06-06 21:30:00+00:00,1149.858,826.188,1976.046
2019-06-06 22:00:00+00:00,1396.082,919.55,2315.632
2019-06-06 22:30:00+00:00,1441.696,913.562,2355.258
2019-06-06 23:00:00+00:00,1382.836,968.26,2351.096
2019-06-06 23:30:00+00:00,1605.144,950.188,2555.332
2019-06-07 00:00:00+00:00,1660.146,861.2,2521.346
2019-06-07 00:30:00+00:00,1633.286,866.232,2499.518
2019-06-07 01:00:00+00:00,1548.706,930.886,2479.592
2019-06-07 01:30:00+00:00,1476.378,958.302,2434.68
2019-06-07 02:00:00+00:00,1434.388,905.678,2340.066
2019-06-07 02:30:00+00:00,1477.392,952.974,2430.366
2019-06-07 03:00:00+00:00,1511.364,922.616,2433.98
2019-06-07 03:30:00+00:00,1485.88,904.684,2390.564
2019-06-07 04:00:00+00:00,1544.138,883.26,2427.398
2019-06-07 04:30:00+00:00,1820.254,822.514,2642.768
2019-06-07 05:00:00+00:00,2200.694,711.452,2912.146
2019-06-07 05:30:00+00:00,2458.008,638.574,3096.582
2019-06-07 06:00:00+00:00,2540.04,619.158,3159.198
2019-06-07 06:30:00+00:00,2587.514,688.832,3276.346
2019-06-07 07:00:00+00:00,2810.014,672.644,3482.658
2019-06-07 07:30:00+00:00,3036.808,690.594,3727.402
2019-06-07 08:00:00+00:00,3320.208,721.804,4042.012
2019-06-07 08:30:00+00:00,3892.62,685.4,4578.02
2019-06-07 09:00:00+00:00,4210.702,672.958,4883.66
2019-06-07 09:30:00+00:00,4303.414,623.222,4926.636
2019-06-07 10:00:00+00:00,4356,643.744,4999.744
2019-06-07 10:30:00+00:00,4467.614,749.626,5217.24
2019-06-07 11:00:00+00:00,4458.542,780.764,5239.306
2019-06-07 11:30:00+00:00,4577.982,813.288,5391.27
2019-06-07 12:00:00+00:00,4457.346,859.538,5316.884
2019-06-07 12:30:00+00:00,4377.298,1010.816,5388.114
2019-06-07 13:00:00+00:00,4446.494,1106.606,5553.1
2019-06-07 13:30:00+00:00,4452.644,1212.5,5665.144
2019-06-07 14:00:00+00:00,4620.298,1581.446,6201.744
2019-06-07 14:30:00+00:00,4703.49,1821.068,6524.558
2019-06-07 15:00:00+00:00,4760.96,1697.27,6458.23
2019-06-07 15:30:00+00:00,4856.644,1689.168,6545.812
2019-06-07 16:00:00+00:00,4772.888,1791.894,6564.782
2019-06-07 16:30:00+00:00,4646.94,1667.866,6314.806
2019-06-07 17:00:00+00:00,4690.464,1667.344,6357.808
2019-06-07 17:30:00+00:00,4585.256,1589.248,6174.504
2019-06-07 18:00:00+00:00,4704.706,1250.54,5955.246
2019-06-07 18:30:00+00:00,4753.478,1100.912,5854.39
2019-06-07 19:00:00+00:00,4950.36,1051.832,6002.192
2019-06-07 19:30:00+00:00,5192.458,1027.26,6219.718
2019-06-07 20:00:00+00:00,5204.348,1015.108,6219.456
2019-06-07 20:30:00+00:00,5130.888,963.686,6094.574
2019-06-07 21:00:00+00:00,5134.664,942.628,6077.292
2019-06-07 21:30:00+00:00,4971.682,916.072,5887.754
2019-06-07 22:00:00+00:00,4862.21,903.228,5765.438
2019-06-07 22:30:00+00:00,4968.232,921.234,5889.466
2019-06-07 23:00:00+00:00,4945.502,915.43,5860.932
2019-06-07 23:30:00+00:00,4930.962,912.822,5843.784
2019-06-08 00:00:00+00:00,4754.158,906.71,5660.868
2019-06-08 00:30:00+00:00,4854.036,890.33,5744.366
2019-06-08 01:00:00+00:00,4869.91,925.706,5795.616
2019-06-08 01:30:00+00:00,4782.798,969.308,5752.106
2019-06-08 02:00:00+00:00,4795.044,1123.918,5918.962
2019-06-08 02:30:00+00:00,4851.07,1158.902,6009.972
2019-06-08 03:00:00+00:00,4951.234,1205.116,6156.35
2019-06-08 03:30:00+00:00,4998.868,1181.708,6180.576
2019-06-08 04:00:00+00:00,5033.206,1234.712,6267.918
2019-06-08 04:30:00+00:00,5158.822,1381.628,6540.45
2019-06-08 05:00:00+00:00,5330.42,1394.414,6724.834
2019-06-08 05:30:00+00:00,5465.698,1345.84,6811.538
2019-06-08 06:00:00+00:00,5671.332,1297.156,6968.488
2019-06-08 06:30:00+00:00,5891.064,1267.56,7158.624
2019-06-08 07:00:00+00:00,5967.15,1197.894,7165.044
2019-06-08 07:30:00+00:00,5894.752,1108.766,7003.518
2019-06-08 08:00:00+00:00,5945.478,1007.428,6952.906
2019-06-08 08:30:00+00:00,6315.088,878.49,7193.578
2019-06-08 09:00:00+00:00,6426.746,754.28,7181.026
2019-06-08 09:30:00+00:00,6357.674,722.126,7079.8
2019-06-08 10:00:00+00:00,6404.25,644.486,7048.736
2019-06-08 10:30:00+00:00,6453.138,645.242,7098.38
2019-06-08 11:00:00+00:00,6383.562,719.684,7103.246
2019-06-08 11:30:00+00:00,6416.534,811.392,7227.926
2019-06-08 12:00:00+00:00,6271.538,935.812,7207.35
2019-06-08 12:30:00+00:00,6006.62,1030.972,7037.592
2019-06-08 13:00:00+00:00,5786.278,1095.044,6881.322
2019-06-08 13:30:00+00:00,5502.512,1158.188,6660.7
2019-06-08 14:00:00+00:00,5428.528,1359.254,6787.782
2019-06-08 14:30:00+00:00,5476.758,1414.976,6891.734
2019-06-08 15:00:00+00:00,5460.428,1169.942,6630.37
2019-06-08 15:30:00+00:00,5448.676,1167.458,6616.134
2019-06-08 16:00:00+00:00,5018.102,1193.214,6211.316
2019-06-08 16:30:00+00:00,4976.238,1095.658,6071.896
2019-06-08 17:00:00+00:00,4981.01,1075.874,6056.884
2019-06-08 17:30:00+00:00,5401.62,1023.876,6425.496
2019-06-08 18:00:00+00:00,5733.666,896.726,6630.392
2019-06-08 18:30:00+00:00,5676.498,852.86,6529.358
2019-06-08 19:00:00+00:00,5560.898,784.01,6344.908
2019-06-08 19:30:00+00:00,5601.53,730.104,6331.634
2019-06-08 20:00:00+00:00,5342.402,775.98,6118.382
2019-06-08 20:30:00+00:00,5150.368,722.86,5873.228
2019-06-08 21:00:00+00:00,5230.358,671.396,5901.754
2019-06-08 21:30:00+00:00,5072.362,638.9,5711.262
2019-06-08 22:00:00+00:00,4860.43,649.366,5509.796
2019-06-08 22:30:00+00:00,4625.058,734.254,5359.312
2019-06-08 23:00:00+00:00,4354.56,719.822,5074.382
2019-06-08 23:30:00+00:00,4115.072,731.764,4846.836
2019-06-09 00:00:00+00:00,3870.896,762.688,4633.584
2019-06-09 00:30:00+00:00,3745.632,765.98,4511.612
2019-06-09 01:00:00+00:00,3690.638,733.76,4424.398
2019-06-09 01:30:00+00:00,3615.242,680.63,4295.872
2019-06-09 02:00:00+00:00,3531.074,661.098,4192.172
2019-06-09 02:30:00+00:00,3211.424,669.288,3880.712
2019-06-09 03:00:00+00:00,2856.806,674.718,3531.524
2019-06-09 03:30:00+00:00,2647.916,637.386,3285.302
2019-06-09 04:00:00+00:00,2418.682,605.488,3024.17
2019-06-09 04:30:00+00:00,2139.848,564.732,2704.58
2019-06-09 05:00:00+00:00,1863.802,514.436,2378.238
2019-06-09 05:30:00+00:00,1774.208,501.888,2276.096
2019-06-09 06:00:00+00:00,1433.622,481.506,1915.128
2019-06-09 06:30:00+00:00,1288.698,507.59,1796.288
2019-06-09 07:00:00+00:00,1220.208,543.136,1763.344
2019-06-09 07:30:00+00:00,1147.724,558.874,1706.598
2019-06-09 08:00:00+00:00,1048.316,569.1,1617.416
2019-06-09 08:30:00+00:00,1036.848,604.344,1641.192
2019-06-09 09:00:00+00:00,1033.068,672.988,1706.056
2019-06-09 09:30:00+00:00,1025.19,734.384,1759.574
2019-06-09 10:00:00+00:00,918.884,739.154,1658.038
2019-06-09 10:30:00+00:00,839.696,768.02,1607.716
2019-06-09 11:00:00+00:00,728.986,838.64,1567.626
2019-06-09 11:30:00+00:00,657.898,926.706,1584.604
2019-06-09 12:00:00+00:00,598.99,992.036,1591.026
2019-06-09 12:30:00+00:00,554.196,1042.086,1596.282
2019-06-09 13:00:00+00:00,537.742,1088.534,1626.276
2019-06-09 13:30:00+00:00,536.882,1008.414,1545.296
2019-06-09 14:00:00+00:00,550.62,981.864,1532.484
2019-06-09 14:30:00+00:00,562.458,958.09,1520.548
2019-06-09 15:00:00+00:00,592.414,912.902,1505.316
2019-06-09 15:30:00+00:00,682.04,916.634,1598.674
2019-06-09 16:00:00+00:00,765.65,795.364,1561.014
2019-06-09 16:30:00+00:00,832.234,690.342,1522.576
2019-06-09 17:00:00+00:00,809.2,672.172,1481.372
2019-06-09 17:30:00+00:00,746.278,565.114,1311.392
2019-06-09 18:00:00+00:00,733.616,487.86,1221.476
2019-06-09 18:30:00+00:00,714.924,423.684,1138.608
2019-06-09 19:00:00+00:00,689.132,312.022,1001.154
2019-06-09 19:30:00+00:00,754.802,241.918,996.72
2019-06-09 20:00:00+00:00,646.73,189.446,836.176
2019-06-09 20:30:00+00:00,645.536,170.782,816.318
2019-06-09 21:00:00+00:00,521.94,162.494,684.434
2019-06-09 21:30:00+00:00,524.174,154.17,678.344
2019-06-09 22:00:00+00:00,511.198,154.524,665.722
2019-06-09 22:30:00+00:00,346.2,169.838,516.038
2019-06-09 23:00:00+00:00,290.904,183.294,474.198
2019-06-09 23:30:00+00:00,222.754,194.02,416.774
2019-06-10 00:00:00+00:00,232.944,209.168,442.112
2019-06-10 00:30:00+00:00,204.038,199.524,403.562
2019-06-10 01:00:00+00:00,217.316,187.304,404.62
2019-06-10 01:30:00+00:00,254.462,183.116,437.578
2019-06-10 02:00:00+00:00,295.1,167.888,462.988
2019-06-10 02:30:00+00:00,320.158,172.462,492.62
2019-06-10 03:00:00+00:00,376.998,166.71,543.708
2019-06-10 03:30:00+00:00,477.484,162.592,640.076
2019-06-10 04:00:00+00:00,501.116,166.496,667.612
2019-06-10 04:30:00+00:00,587.342,163.46,750.802
2019-06-10 05:00:00+00:00,683.518,155.484,839.002
2019-06-10 05:30:00+00:00,687.94,133.208,821.148
2019-06-10 06:00:00+00:00,664.87,127.434,792.304
2019-06-10 06:30:00+00:00,784.626,131.592,916.218
2019-06-10 07:00:00+00:00,820.796,133.202,953.998
2019-06-10 07:30:00+00:00,719.278,143.408,862.686
2019-06-10 08:00:00+00:00,772.062,153.112,925.174
2019-06-10 08:30:00+00:00,818.078,156.346,974.424
2019-06-10 09:00:00+00:00,981.56,166.316,1147.876
2019-06-10 09:30:00+00:00,1120.686,172.836,1293.522
2019-06-10 10:00:00+00:00,1212.846,183.182,1396.028
2019-06-10 10:30:00+00:00,1563.338,209.644,1772.982
2019-06-10 11:00:00+00:00,1830.278,217.396,2047.674
2019-06-10 11:30:00+00:00,2170.272,258.218,2428.49
2019-06-10 12:00:00+00:00,2571.958,299.104,2871.062
2019-06-10 12:30:00+00:00,2989.244,354.874,3344.118
2019-06-10 13:00:00+00:00,3146.952,451.57,3598.522
2019-06-10 13:30:00+00:00,3095.246,538.706,3633.952
2019-06-10 14:00:00+00:00,3204.942,610.458,3815.4
2019-06-10 14:30:00+00:00,3608.884,731.152,4340.036
2019-06-10 15:00:00+00:00,4086.834,1000.454,5087.288
2019-06-10 15:30:00+00:00,4380.084,1051.428,5431.512
2019-06-10 16:00:00+00:00,4578.596,1020.508,5599.104
2019-06-10 16:30:00+00:00,4597.206,975.136,5572.342
2019-06-10 17:00:00+00:00,4474.798,1006.36,5481.158
2019-06-10 17:30:00+00:00,4483.284,995.006,5478.29
2019-06-10 18:00:00+00:00,4203.986,972.192,5176.178
2019-06-10 18:30:00+00:00,3689.874,939.726,4629.6
2019-06-10 19:00:00+00:00,3384.272,897.244,4281.516
2019-06-10 19:30:00+00:00,3210.904,828.614,4039.518
2019-06-10 20:00:00+00:00,3160.548,727.566,3888.114
2019-06-10 20:30:00+00:00,3057.63,710.678,3768.308
2019-06-10 21:00:00+00:00,3043.022,679.864,3722.886
2019-06-10 21:30:00+00:00,3145.464,655.252,3800.716
2019-06-10 22:00:00+00:00,3236.24,684.556,3920.796
2019-06-10 22:30:00+00:00,3287.652,692.524,3980.176
2019-06-10 23:00:00+00:00,3497.344,710.822,4208.166
2019-06-10 23:30:00+00:00,3813.266,712.704,4525.97
2019-06-11 00:00:00+00:00,4165.852,738.244,4904.096
2019-06-11 00:30:00+00:00,4272.154,726.518,4998.672
2019-06-11 01:00:00+00:00,4305.568,829.08,5134.648
2019-06-11 01:30:00+00:00,4428.516,994.214,5422.73
2019-06-11 02:00:00+00:00,4415.228,1029.662,5444.89
2019-06-11 02:30:00+00:00,4367.504,986.958,5354.462
2019-06-11 03:00:00+00:00,4563.138,1134.122,5697.26
2019-06-11 03:30:00+00:00,4699.794,1187.77,5887.564
2019-06-11 04:00:00+00:00,4731.35,1100.662,5832.012
2019-06-11 04:30:00+00:00,4757.554,1173.818,5931.372
2019-06-11 05:00:00+00:00,4788.464,1364.978,6153.442
2019-06-11 05:30:00+00:00,4744.956,1509.362,6254.318
2019-06-11 06:00:00+00:00,4632.218,1618.246,6250.464
2019-06-11 06:30:00+00:00,4754.498,1793.556,6548.054
2019-06-11 07:00:00+00:00,4764.732,1933.642,6698.374
2019-06-11 07:30:00+00:00,4756.778,2096.104,6852.882
2019-06-11 08:00:00+00:00,4644.65,2095.232,6739.882
2019-06-11 08:30:00+00:00,4532.764,2088.124,6620.888
2019-06-11 09:00:00+00:00,4289.528,2079.66,6369.188
2019-06-11 09:30:00+00:00,4158.318,2092.712,6251.03
2019-06-11 10:00:00+00:00,4193.964,2225.288,6419.252
2019-06-11 10:30:00+00:00,4200.576,2304.562,6505.138
2019-06-11 11:00:00+00:00,4243.022,2386.754,6629.776
2019-06-11 11:30:00+00:00,4179.404,2342.868,6522.272
2019-06-11 12:00:00+00:00,4363.1,2363.9,6727
2019-06-11 12:30:00+00:00,4455.882,2423.668,6879.55
2019-06-11 13:00:00+00:00,4301.274,2402.748,6704.022
2019-06-11 13:30:00+00:00,4251.572,2349.004,6600.576
2019-06-11 14:00:00+00:00,4293.788,2397.152,6690.94
2019-06-11 14:30:00+00:00,4269.92,2269.73,6539.65
2019-06-11 15:00:00+00:00,4156.196,2347.974,6504.17
2019-06-11 15:30:00+00:00,4061.936,2567.858,6629.794
2019-06-11 16:00:00+00:00,4031.11,2570.306,6601.416
2019-06-11 16:30:00+00:00,4045.966,2578.196,6624.162
2019-06-11 17:00:00+00:00,3818.294,2543.034,6361.328
2019-06-11 17:30:00+00:00,3764.274,2331.876,6096.15
2019-06-11 18:00:00+00:00,3869.218,2397.386,6266.604
2019-06-11 18:30:00+00:00,3609.284,2478.91,6088.194
2019-06-11 19:00:00+00:00,3633.638,2385.86,6019.498
2019-06-11 19:30:00+00:00,3843.736,2446.02,6289.756
2019-06-11 20:00:00+00:00,3777.13,2536.282,6313.412
2019-06-11 20:30:00+00:00,3553.688,2598.058,6151.746
2019-06-11 21:00:00+00:00,3326.73,2683.308,6010.038
2019-06-11 21:30:00+00:00,3321.196,2811.188,6132.384
2019-06-11 22:00:00+00:00,3262.262,2969,6231.262
2019-06-11 22:30:00+00:00,3132.2,3151.402,6283.602
2019-06-11 23:00:00+00:00,3023.508,3393.134,6416.642
2019-06-11 23:30:00+00:00,2657.586,3468.97,6126.556
2019-06-12 00:00:00+00:00,2537.884,3463.694,6001.578
2019-06-12 00:30:00+00:00,2475.298,3530.27,6005.568
2019-06-12 01:00:00+00:00,2521.224,3688.162,6209.386
2019-06-12 01:30:00+00:00,2422.616,3718.852,6141.468
2019-06-12 02:00:00+00:00,2401.158,3667.436,6068.594
2019-06-12 02:30:00+00:00,2546.172,3765.468,6311.64
2019-06-12 03:00:00+00:00,2465.302,3473.164,5938.466
2019-06-12 03:30:00+00:00,2042.39,3505.152,5547.542
2019-06-12 04:00:00+00:00,1992.162,3558.51,5550.672
2019-06-12 04:30:00+00:00,2213.618,3521.632,5735.25
2019-06-12 05:00:00+00:00,2238.828,3712.926,5951.754
2019-06-12 05:30:00+00:00,2395.78,3981.28,6377.06
2019-06-12 06:00:00+00:00,2496.932,4301.786,6798.718
2019-06-12 06:30:00+00:00,2254.324,4433.538,6687.862
2019-06-12 07:00:00+00:00,1999.2,4420.778,6419.978
2019-06-12 07:30:00+00:00,1787.542,4318.786,6106.328
2019-06-12 08:00:00+00:00,1747.108,4225.764,5972.872
2019-06-12 08:30:00+00:00,1738.322,4079.614,5817.936
2019-06-12 09:00:00+00:00,1840.808,4064.732,5905.54
2019-06-12 09:30:00+00:00,1979.608,4091.656,6071.264
2019-06-12 10:00:00+00:00,1903.116,4174.992,6078.108
2019-06-12 10:30:00+00:00,1976.538,4204,6180.538
2019-06-12 11:00:00+00:00,2039.25,4030.41,6069.66
2019-06-12 11:30:00+00:00,1989.584,4053.94,6043.524
2019-06-12 12:00:00+00:00,1852.018,4209.846,6061.864
2019-06-12 12:30:00+00:00,1753.084,4301.946,6055.03
2019-06-12 13:00:00+00:00,1754.426,4284.02,6038.446
2019-06-12 13:30:00+00:00,1826.756,4327.524,6154.28
2019-06-12 14:00:00+00:00,1858.66,4231.06,6089.72
2019-06-12 14:30:00+00:00,1851.776,4398.998,6250.774
2019-06-12 15:00:00+00:00,1882.428,4512.6,6395.028
2019-06-12 15:30:00+00:00,1858.332,4569.326,6427.658
2019-06-12 16:00:00+00:00,1782.686,4614.654,6397.34
2019-06-12 16:30:00+00:00,1696.504,4632.768,6329.272
2019-06-12 17:00:00+00:00,1773.522,4611.778,6385.3
2019-06-12 17:30:00+00:00,1806.538,4725.256,6531.794
2019-06-12 18:00:00+00:00,1998.032,4779.578,6777.61
2019-06-12 18:30:00+00:00,1913.564,4875.874,6789.438
2019-06-12 19:00:00+00:00,1748.678,5012.648,6761.326
2019-06-12 19:30:00+00:00,1578.198,5051.578,6629.776
2019-06-12 20:00:00+00:00,1521.57,5027.736,6549.306
2019-06-12 20:30:00+00:00,1594.174,5028.746,6622.92
2019-06-12 21:00:00+00:00,1726.624,5045.148,6771.772
2019-06-12 21:30:00+00:00,1680.368,4896.728,6577.096
2019-06-12 22:00:00+00:00,1797.792,4696.792,6494.584
2019-06-12 22:30:00+00:00,1799.222,4647.834,6447.056
2019-06-12 23:00:00+00:00,1928.226,4493.954,6422.18
2019-06-12 23:30:00+00:00,2066.058,4394.022,6460.08
2019-06-13 00:00:00+00:00,2227.414,4405.356,6632.77
2019-06-13 00:30:00+00:00,2419.884,4375.214,6795.098
2019-06-13 01:00:00+00:00,2434.896,4248.046,6682.942
2019-06-13 01:30:00+00:00,2432.492,4258.92,6691.412
2019-06-13 02:00:00+00:00,2690.352,4264.182,6954.534
2019-06-13 02:30:00+00:00,2935.042,4335.226,7270.268
2019-06-13 03:00:00+00:00,3160.19,4226.05,7386.24
2019-06-13 03:30:00+00:00,3398.784,4200.326,7599.11
2019-06-13 04:00:00+00:00,3587.232,4114.74,7701.972
2019-06-13 04:30:00+00:00,3705.102,4007.61,7712.712
2019-06-13 05:00:00+00:00,3932.232,3914.986,7847.218
2019-06-13 05:30:00+00:00,4034.91,3934.426,7969.336
2019-06-13 06:00:00+00:00,4419.852,3760.278,8180.13
2019-06-13 06:30:00+00:00,4898.116,3445.548,8343.664
2019-06-13 07:00:00+00:00,5173.95,3253.362,8427.312
2019-06-13 07:30:00+00:00,5372.784,3119.298,8492.082
2019-06-13 08:00:00+00:00,5311.146,2970.252,8281.398
2019-06-13 08:30:00+00:00,5322.6,2995.784,8318.384
2019-06-13 09:00:00+00:00,5256.54,2848.376,8104.916
2019-06-13 09:30:00+00:00,5242.028,2686.544,7928.572
2019-06-13 10:00:00+00:00,5269.044,2582.116,7851.16
2019-06-13 10:30:00+00:00,5294.796,2499.218,7794.014
2019-06-13 11:00:00+00:00,5106.09,2353.316,7459.406
2019-06-13 11:30:00+00:00,5068.758,2107.9,7176.658
2019-06-13 12:00:00+00:00,4871.928,1903.376,6775.304
2019-06-13 12:30:00+00:00,4825.884,1800.366,6626.25
2019-06-13 13:00:00+00:00,4870.556,1625.498,6496.054
2019-06-13 13:30:00+00:00,4725.676,1479.83,6205.506
2019-06-13 14:00:00+00:00,4673.788,1433.398,6107.186
2019-06-13 14:30:00+00:00,4692.31,1397.752,6090.062
2019-06-13 15:00:00+00:00,4542.938,1353.212,5896.15
2019-06-13 15:30:00+00:00,4383.952,1316.66,5700.612
2019-06-13 16:00:00+00:00,4250.69,1255.576,5506.266
2019-06-13 16:30:00+00:00,4155.47,1204.756,5360.226
2019-06-13 17:00:00+00:00,4144.588,1163.034,5307.622
2019-06-13 17:30:00+00:00,4094.32,1093.224,5187.544
2019-06-13 18:00:00+00:00,3912.994,1119.216,5032.21
2019-06-13 18:30:00+00:00,3777.75,1048.576,4826.326
2019-06-13 19:00:00+00:00,3731.714,1015.572,4747.286
2019-06-13 19:30:00+00:00,3592.35,994.912,4587.262
2019-06-13 20:00:00+00:00,3344.176,1022.81,4366.986
2019-06-13 20:30:00+00:00,3194.486,941.834,4136.32
2019-06-13 21:00:00+00:00,2971.008,837.76,3808.768
2019-06-13 21:30:00+00:00,2759.356,793.366,3552.722
2019-06-13 22:00:00+00:00,2546.144,823.04,3369.184
2019-06-13 22:30:00+00:00,2428.462,874.866,3303.328
2019-06-13 23:00:00+00:00,2367.19,941.24,3308.43
2019-06-13 23:30:00+00:00,2251.552,1005.162,3256.714
2019-06-14 00:00:00+00:00,2155.888,1032.754,3188.642
2019-06-14 00:30:00+00:00,2000.918,1148.138,3149.056
2019-06-14 01:00:00+00:00,1902.928,1240.564,3143.492
2019-06-14 01:30:00+00:00,1796.632,1335.382,3132.014
2019-06-14 02:00:00+00:00,1794.468,1395.208,3189.676
2019-06-14 02:30:00+00:00,1824.452,1380.786,3205.238
2019-06-14 03:00:00+00:00,1764.256,1305.228,3069.484
2019-06-14 03:30:00+00:00,1979.264,1245.232,3224.496
2019-06-14 04:00:00+00:00,1977.96,1349.714,3327.674
2019-06-14 04:30:00+00:00,2177.688,1316.79,3494.478
2019-06-14 05:00:00+00:00,2360.654,1353.122,3713.776
2019-06-14 05:30:00+00:00,2548.898,1536.89,4085.788
2019-06-14 06:00:00+00:00,2618.256,1593.822,4212.078
2019-06-14 06:30:00+00:00,2467.224,1750.878,4218.102
2019-06-14 07:00:00+00:00,2301.88,1812.726,4114.606
2019-06-14 07:30:00+00:00,2193.414,1872.938,4066.352
2019-06-14 08:00:00+00:00,2423.746,1977.09,4400.836
2019-06-14 08:30:00+00:00,2768.882,2106.668,4875.55
2019-06-14 09:00:00+00:00,3002.79,2112.994,5115.784
2019-06-14 09:30:00+00:00,3044.75,2147.928,5192.678
2019-06-14 10:00:00+00:00,3059.554,2244.684,5304.238
2019-06-14 10:30:00+00:00,3115.648,2330.748,5446.396
2019-06-14 11:00:00+00:00,3332.666,2473.47,5806.136
2019-06-14 11:30:00+00:00,3309.76,2616.566,5926.326
2019-06-14 12:00:00+00:00,3133.392,2687.016,5820.408
2019-06-14 12:30:00+00:00,3184.38,2734.508,5918.888
2019-06-14 13:00:00+00:00,3164.988,2862.458,6027.446
2019-06-14 13:30:00+00:00,2766.166,2810.604,5576.77
2019-06-14 14:00:00+00:00,2516.488,2615.594,5132.082
2019-06-14 14:30:00+00:00,2458.772,2491.796,4950.568
2019-06-14 15:00:00+00:00,2239.082,2546.994,4786.076
2019-06-14 15:30:00+00:00,1902.284,2529.02,4431.304
2019-06-14 16:00:00+00:00,1541.33,2542.758,4084.088
2019-06-14 16:30:00+00:00,1459.216,2595.904,4055.12
2019-06-14 17:00:00+00:00,1553.148,2451.584,4004.732
2019-06-14 17:30:00+00:00,1580.32,2255.918,3836.238
2019-06-14 18:00:00+00:00,1580.49,2025.53,3606.02
2019-06-14 18:30:00+00:00,1531.8,1893.84,3425.64
2019-06-14 19:00:00+00:00,1464.874,1778.41,3243.284
2019-06-14 19:30:00+00:00,1364.496,1683.788,3048.284
2019-06-14 20:00:00+00:00,1260.894,1578.09,2838.984
